Time,X,Y,Vx,Vy,Speed,Fuel,Mass,Angle,Stage
111.130000,1210.301818,43.193990,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.316428,1
111.140000,1210.419017,43.175331,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.316603,1
111.150000,1210.536215,43.156671,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.316777,1
111.160000,1210.653413,43.138011,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.316952,1
111.170000,1210.770612,43.119352,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.317126,1
111.180000,1210.887810,43.100692,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.317301,1
111.190000,1211.005009,43.082033,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.317475,1
111.200000,1211.122207,43.063373,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.317650,1
111.210000,1211.239406,43.044713,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.317824,1
111.220000,1211.356604,43.026054,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.317999,1
111.230000,1211.473803,43.007394,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.318174,1
111.240000,1211.591001,42.988734,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.318348,1
111.250000,1211.708200,42.970075,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.318523,1
111.260000,1211.825398,42.951415,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.318697,1
111.270000,1211.942597,42.932756,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.318872,1
111.280000,1212.059795,42.914096,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.319046,1
111.290000,1212.176994,42.895436,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.319221,1
111.300000,1212.294192,42.876777,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.319395,1
111.310000,1212.411391,42.858117,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.319570,1
111.320000,1212.528589,42.839458,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.319744,1
111.330000,1212.645788,42.820798,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.319919,1
111.340000,1212.762986,42.802138,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.320093,1
111.350000,1212.880185,42.783479,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.320268,1
111.360000,1212.997383,42.764819,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.320442,1
111.370000,1213.114581,42.746160,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.320617,1
111.380000,1213.231780,42.727500,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.320792,1
111.390000,1213.348978,42.708840,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.320966,1
111.400000,1213.466177,42.690181,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.321141,1
111.410000,1213.583375,42.671521,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.321315,1
111.420000,1213.700574,42.652862,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.321490,1
111.430000,1213.817772,42.634202,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.321664,1
111.440000,1213.934971,42.615542,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.321839,1
111.450000,1214.052169,42.596883,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.322013,1
111.460000,1214.169368,42.578223,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.322188,1
111.470000,1214.286566,42.559563,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.322362,1
111.480000,1214.403765,42.540904,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.322537,1
111.490000,1214.520963,42.522244,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.322711,1
111.500000,1214.638162,42.503585,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.322886,1
111.510000,1214.755360,42.484925,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.323060,1
111.520000,1214.872559,42.466265,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.323235,1
111.530000,1214.989757,42.447606,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.323410,1
111.540000,1215.106956,42.428946,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.323584,1
111.550000,1215.224154,42.410287,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.323759,1
111.560000,1215.341352,42.391627,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.323933,1
111.570000,1215.458551,42.372967,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.324108,1
111.580000,1215.575749,42.354308,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.324282,1
111.590000,1215.692948,42.335648,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.324457,1
111.600000,1215.810146,42.316989,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.324631,1
111.610000,1215.927345,42.298329,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.324806,1
111.620000,1216.044543,42.279669,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.324980,1
111.630000,1216.161742,42.261010,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.325155,1
111.640000,1216.278940,42.242350,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.325329,1
111.650000,1216.396139,42.223691,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.325504,1
111.660000,1216.513337,42.205031,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.325678,1
111.670000,1216.630536,42.186371,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.325853,1
111.680000,1216.747734,42.167712,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.326028,1
111.690000,1216.864933,42.149052,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.326202,1
111.700000,1216.982131,42.130392,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.326377,1
111.710000,1217.099330,42.111733,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.326551,1
111.720000,1217.216528,42.093073,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.326726,1
111.730000,1217.333727,42.074414,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.326900,1
111.740000,1217.450925,42.055754,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.327075,1
111.750000,1217.568123,42.037094,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.327249,1
111.760000,1217.685322,42.018435,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.327424,1
111.770000,1217.802520,41.999775,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.327598,1
111.780000,1217.919719,41.981116,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.327773,1
111.790000,1218.036917,41.962456,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.327947,1
111.800000,1218.154116,41.943796,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.328122,1
111.810000,1218.271314,41.925137,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.328296,1
111.820000,1218.388513,41.906477,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.328471,1
111.830000,1218.505711,41.887818,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.328645,1
111.840000,1218.622910,41.869158,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.328820,1
111.850000,1218.740108,41.850498,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.328995,1
111.860000,1218.857307,41.831839,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.329169,1
111.870000,1218.974505,41.813179,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.329344,1
111.880000,1219.091704,41.794519,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.329518,1
111.890000,1219.208902,41.775860,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.329693,1
111.900000,1219.326101,41.757200,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.329867,1
111.910000,1219.443299,41.738541,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.330042,1
111.920000,1219.560498,41.719881,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.330216,1
111.930000,1219.677696,41.701221,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.330391,1
111.940000,1219.794894,41.682562,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.330565,1
111.950000,1219.912093,41.663902,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.330740,1
111.960000,1220.029291,41.645243,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.330914,1
111.970000,1220.146490,41.626583,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.331089,1
111.980000,1220.263688,41.607923,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.331263,1
111.990000,1220.380887,41.589264,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.331438,1
112.000000,1220.498085,41.570604,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.331613,1
112.010000,1220.615284,41.551945,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.331787,1
112.020000,1220.732482,41.533285,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.331962,1
112.030000,1220.849681,41.514625,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.332136,1
112.040000,1220.966879,41.495966,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.332311,1
112.050000,1221.084078,41.477306,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.332485,1
112.060000,1221.201276,41.458647,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.332660,1
112.070000,1221.318475,41.439987,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.332834,1
112.080000,1221.435673,41.421327,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.333009,1
112.090000,1221.552872,41.402668,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.333183,1
112.100000,1221.670070,41.384008,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.333358,1
112.110000,1221.787269,41.365348,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.333532,1
112.120000,1221.904467,41.346689,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.333707,1
112.130000,1222.021666,41.328029,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.333881,1
112.140000,1222.138864,41.309370,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.334056,1
112.150000,1222.256062,41.290710,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.334231,1
112.160000,1222.373261,41.272050,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.334405,1
112.170000,1222.490459,41.253391,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.334580,1
112.180000,1222.607658,41.234731,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.334754,1
112.190000,1222.724856,41.216072,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.334929,1
112.200000,1222.842055,41.197412,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.335103,1
112.210000,1222.959253,41.178752,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.335278,1
112.220000,1223.076452,41.160093,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.335452,1
112.230000,1223.193650,41.141433,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.335627,1
112.240000,1223.310849,41.122774,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.335801,1
112.250000,1223.428047,41.104114,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.335976,1
112.260000,1223.545246,41.085454,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.336150,1
112.270000,1223.662444,41.066795,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.336325,1
112.280000,1223.779643,41.048135,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.336499,1
112.290000,1223.896841,41.029476,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.336674,1
112.300000,1224.014040,41.010816,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.336849,1
112.310000,1224.131238,40.992156,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.337023,1
112.320000,1224.248437,40.973497,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.337198,1
112.330000,1224.365635,40.954837,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.337372,1
112.340000,1224.482833,40.936177,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.337547,1
112.350000,1224.600032,40.917518,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.337721,1
112.360000,1224.717230,40.898858,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.337896,1
112.370000,1224.834429,40.880199,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.338070,1
112.380000,1224.951627,40.861539,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.338245,1
112.390000,1225.068826,40.842879,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.338419,1
112.400000,1225.186024,40.824220,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.338594,1
112.410000,1225.303223,40.805560,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.338768,1
112.420000,1225.420421,40.786901,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.338943,1
112.430000,1225.537620,40.768241,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.339117,1
112.440000,1225.654818,40.749581,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.339292,1
112.450000,1225.772017,40.730922,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.339467,1
112.460000,1225.889215,40.712262,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.339641,1
112.470000,1226.006414,40.693603,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.339816,1
112.480000,1226.123612,40.674943,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.339990,1
112.490000,1226.240811,40.656283,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.340165,1
112.500000,1226.358009,40.637624,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.340339,1
112.510000,1226.475208,40.618964,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.340514,1
112.520000,1226.592406,40.600305,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.340688,1
112.530000,1226.709604,40.581645,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.340863,1
112.540000,1226.826803,40.562985,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.341037,1
112.550000,1226.944001,40.544326,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.341212,1
112.560000,1227.061200,40.525666,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.341386,1
112.570000,1227.178398,40.507006,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.341561,1
112.580000,1227.295597,40.488347,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.341735,1
112.590000,1227.412795,40.469687,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.341910,1
112.600000,1227.529994,40.451028,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.342085,1
112.610000,1227.647192,40.432368,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.342259,1
112.620000,1227.764391,40.413708,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.342434,1
112.630000,1227.881589,40.395049,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.342608,1
112.640000,1227.998788,40.376389,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.342783,1
112.650000,1228.115986,40.357730,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.342957,1
112.660000,1228.233185,40.339070,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.343132,1
112.670000,1228.350383,40.320410,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.343306,1
112.680000,1228.467582,40.301751,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.343481,1
112.690000,1228.584780,40.283091,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.343655,1
112.700000,1228.701979,40.264432,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.343830,1
112.710000,1228.819177,40.245772,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.344004,1
112.720000,1228.936375,40.227112,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.344179,1
112.730000,1229.053574,40.208453,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.344353,1
112.740000,1229.170772,40.189793,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.344528,1
112.750000,1229.287971,40.171133,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.344703,1
112.760000,1229.405169,40.152474,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.344877,1
112.770000,1229.522368,40.133814,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.345052,1
112.780000,1229.639566,40.115155,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.345226,1
112.790000,1229.756765,40.096495,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.345401,1
112.800000,1229.873963,40.077835,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.345575,1
112.810000,1229.991162,40.059176,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.345750,1
112.820000,1230.108360,40.040516,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.345924,1
112.830000,1230.225559,40.021857,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.346099,1
112.840000,1230.342757,40.003197,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.346273,1
112.850000,1230.459956,39.984537,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.346448,1
112.860000,1230.577154,39.965878,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.346622,1
112.870000,1230.694353,39.947218,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.346797,1
112.880000,1230.811551,39.928559,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.346971,1
112.890000,1230.928750,39.909899,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.347146,1
112.900000,1231.045948,39.891239,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.347321,1
112.910000,1231.163147,39.872580,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.347495,1
112.920000,1231.280345,39.853920,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.347670,1
112.930000,1231.397543,39.835261,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.347844,1
112.940000,1231.514742,39.816601,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.348019,1
112.950000,1231.631940,39.797941,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.348193,1
112.960000,1231.749139,39.779282,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.348368,1
112.970000,1231.866337,39.760622,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.348542,1
112.980000,1231.983536,39.741962,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.348717,1
112.990000,1232.100734,39.723303,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.348891,1
113.000000,1232.217933,39.704643,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.349066,1
113.010000,1232.335131,39.685984,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.349240,1
113.020000,1232.452330,39.667324,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.349415,1
113.030000,1232.569528,39.648664,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.349589,1
113.040000,1232.686727,39.630005,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.349764,1
113.050000,1232.803925,39.611345,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.349939,1
113.060000,1232.921124,39.592686,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.350113,1
113.070000,1233.038322,39.574026,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.350288,1
113.080000,1233.155521,39.555366,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.350462,1
113.090000,1233.272719,39.536707,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.350637,1
113.100000,1233.389918,39.518047,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.350811,1
113.110000,1233.507116,39.499388,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.350986,1
113.120000,1233.624314,39.480728,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.351160,1
113.130000,1233.741513,39.462068,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.351335,1
113.140000,1233.858711,39.443409,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.351509,1
113.150000,1233.975910,39.424749,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.351684,1
113.160000,1234.093108,39.406090,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.351858,1
113.170000,1234.210307,39.387430,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.352033,1
113.180000,1234.327505,39.368770,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.352207,1
113.190000,1234.444704,39.350111,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.352382,1
113.200000,1234.561902,39.331451,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.352557,1
113.210000,1234.679101,39.312791,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.352731,1
113.220000,1234.796299,39.294132,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.352906,1
113.230000,1234.913498,39.275472,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.353080,1
113.240000,1235.030696,39.256813,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.353255,1
113.250000,1235.147895,39.238153,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.353429,1
113.260000,1235.265093,39.219493,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.353604,1
113.270000,1235.382292,39.200834,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.353778,1
113.280000,1235.499490,39.182174,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.353953,1
113.290000,1235.616689,39.163515,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.354127,1
113.300000,1235.733887,39.144855,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.354302,1
113.310000,1235.851085,39.126195,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.354476,1
113.320000,1235.968284,39.107536,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.354651,1
113.330000,1236.085482,39.088876,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.354825,1
113.340000,1236.202681,39.070217,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.355000,1
113.350000,1236.319879,39.051557,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.355175,1
113.360000,1236.437078,39.032897,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.355349,1
113.370000,1236.554276,39.014238,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.355524,1
113.380000,1236.671475,38.995578,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.355698,1
113.390000,1236.788673,38.976919,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.355873,1
113.400000,1236.905872,38.958259,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.356047,1
113.410000,1237.023070,38.939599,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.356222,1
113.420000,1237.140269,38.920940,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.356396,1
113.430000,1237.257467,38.902280,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.356571,1
113.440000,1237.374666,38.883620,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.356745,1
113.450000,1237.491864,38.864961,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.356920,1
113.460000,1237.609063,38.846301,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.357094,1
113.470000,1237.726261,38.827642,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.357269,1
113.480000,1237.843460,38.808982,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.357443,1
113.490000,1237.960658,38.790322,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.357618,1
113.500000,1238.077856,38.771663,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.357792,1
113.510000,1238.195055,38.753003,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.357967,1
113.520000,1238.312253,38.734344,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.358142,1
113.530000,1238.429452,38.715684,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.358316,1
113.540000,1238.546650,38.697024,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.358491,1
113.550000,1238.663849,38.678365,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.358665,1
113.560000,1238.781047,38.659705,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.358840,1
113.570000,1238.898246,38.641046,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.359014,1
113.580000,1239.015444,38.622386,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.359189,1
113.590000,1239.132643,38.603726,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.359363,1
113.600000,1239.249841,38.585067,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.359538,1
113.610000,1239.367040,38.566407,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.359712,1
113.620000,1239.484238,38.547748,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.359887,1
113.630000,1239.601437,38.529088,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.360061,1
113.640000,1239.718635,38.510428,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.360236,1
113.650000,1239.835834,38.491769,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.360410,1
113.660000,1239.953032,38.473109,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.360585,1
113.670000,1240.070231,38.454449,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.360760,1
113.680000,1240.187429,38.435790,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.360934,1
113.690000,1240.304628,38.417130,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.361109,1
113.700000,1240.421826,38.398471,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.361283,1
113.710000,1240.539024,38.379811,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.361458,1
113.720000,1240.656223,38.361151,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.361632,1
113.730000,1240.773421,38.342492,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.361807,1
113.740000,1240.890620,38.323832,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.361981,1
113.750000,1241.007818,38.305173,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.362156,1
113.760000,1241.125017,38.286513,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.362330,1
113.770000,1241.242215,38.267853,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.362505,1
113.780000,1241.359414,38.249194,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.362679,1
113.790000,1241.476612,38.230534,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.362854,1
113.800000,1241.593811,38.211875,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.363028,1
113.810000,1241.711009,38.193215,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.363203,1
113.820000,1241.828208,38.174555,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.363378,1
113.830000,1241.945406,38.155896,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.363552,1
113.840000,1242.062605,38.137236,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.363727,1
113.850000,1242.179803,38.118576,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.363901,1
113.860000,1242.297002,38.099917,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.364076,1
113.870000,1242.414200,38.081257,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.364250,1
113.880000,1242.531399,38.062598,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.364425,1
113.890000,1242.648597,38.043938,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.364599,1
113.900000,1242.765795,38.025278,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.364774,1
113.910000,1242.882994,38.006619,11.719847,-1.865961,11.867461,0.000000,0.150000,-0.364948,1
